"","lng","lat","confirmed","deaths","recovered"
"3795",115.8605,-31.9505,9,1,0
"3796",-7.6921,53.1424,43,1,0
"3797",6.1296,49.8153,7,0,0
"3798",7.4167,43.7333,1,0,0
"3799",51.1839,25.3548,262,0,0
"3800",-78.1834,-1.8312,17,0,0
"3801",47.5769,40.1431,11,0,3
"3802",45.0382,40.0691,1,0,0
"3803",-70.1627,18.7357,5,0,0
"3804",113.9213,-0.7893,34,1,2
"3805",-8.2245,39.3999,59,0,0
"3806",1.5218,42.5063,1,0,0
"3807",145.9707,-41.4545,3,0,0
"3808",24.6032,56.8796,10,0,1
"3809",-7.0926,31.7917,5,1,0
"3810",45,24,21,0,1
"3811",-14.4524,14.4974,4,0,1
"3812",-63.6167,-38.4161,19,1,0
"3813",-71.543,-35.6751,23,0,0
"3814",36.51,31.24,1,0,0
"3815",31.1656,48.3794,1,0,0
"3816",19.5033,47.1625,13,0,0
"3817",130.8456,-12.4634,1,0,0
"3818",9.55,47.14,1,0,0
"3819",19.1451,51.9194,31,0,0
"3820",9,34,7,0,0
"3821",17.6791,43.9159,7,0,0
"3822",14.9955,46.1512,57,0,0
"3823",22.9375,-30.5595,13,0,0
"3824",90.4336,27.5142,1,0,0
"3825",11.5021,3.848,2,0,0
"3826",-74.2973,4.5709,9,0,0
"3827",-83.7534,9.7489,13,0,0
"3828",-75.0152,-9.19,11,0,0
"3829",21.0059,44.0165,12,0,0
"3830",19.699,48.669,10,0,0
"3831",0.8248,8.6195,1,0,0
"3832",14.3754,35.9375,6,0,0
"3833",-61.0242,14.6415,3,0,0
"3834",25.4858,42.7339,7,1,0
"3835",73.2207,3.2028,8,0,0
"3836",90.3563,23.685,3,0,0
"3837",-58.4438,-23.4425,5,0,0
"3838",-85.3232,51.2538,41,0,4
"3839",-116.5765,53.9333,19,0,0
"3840",-73.5491,52.9399,8,0,0
"3841",20.1683,41.1533,12,1,0
"3842",33.4299,35.1264,6,0,0
"3843",114.7277,4.5353,11,0,0
"3844",-121.4905,47.4009,366,29,1
"3845",-74.9481,42.1657,220,0,0
"3846",-119.6816,36.1162,177,3,2
"3847",-71.5301,42.2302,95,0,1
"3848",139.638,35.4437,46,0,0
"3849",-122.6655,37.6489,21,0,0
"3850",-83.6431,33.0406,23,0,0
"3851",-105.3111,39.0598,34,0,0
"3852",-81.6868,27.7663,28,2,0
"3853",-74.521,40.2989,23,1,0
"3854",-122.0709,44.572,19,0,0
"3855",-97.5635,31.0545,21,0,0
"3856",-88.9861,40.3495,25,0,2
"3857",-77.2098,40.5908,16,0,0
"3858",-93.2105,42.0115,13,0,0
"3859",-76.8021,39.0639,9,0,0
"3860",-79.8064,35.6301,7,0,0
"3861",-80.945,33.8569,10,0,0
"3862",-86.6923,35.7478,9,0,0
"3863",-78.17,37.7693,9,0,0
"3864",-111.4312,33.7298,9,0,1
"3865",-86.2583,39.8494,11,0,0
"3866",-84.6701,37.6681,8,0,0
"3867",-77.0268,38.8974,10,0,0
"3868",-117.0554,38.3135,7,0,0
"3869",-71.5639,43.4525,5,0,0
"3870",-93.9002,45.6945,5,0,0
"3871",-98.2681,41.1254,5,0,0
"3872",-82.7649,40.3888,4,0,0
"3873",-71.5118,41.6809,5,0,0
"3874",-89.6165,44.2685,6,0,1
"3875",-72.7554,41.5978,3,0,0
"3876",-157.4983,21.0943,2,0,0
"3877",-96.9289,35.5653,2,0,0
"3878",-111.8624,40.15,3,0,0
"3879",-1.5616,12.2383,2,0,0
"3880",12.4534,41.9029,1,0,0
"3881",103.8467,46.8625,1,0,0
"3882",-80.7821,8.538,8,1,0
"3883",-96.7265,38.5266,1,0,0
"3884",-91.8678,31.1695,6,0,0
"3885",-92.2884,38.4561,1,0,0
"3886",-72.7107,44.0459,1,0,0
"3887",-92.3731,34.9697,1,0,0
"3888",-75.5071,39.3185,1,0,0
"3889",-84.5361,43.3266,2,0,0
"3890",-110.4544,46.9219,1,0,0
"3891",-106.2485,34.8405,3,0,0
"3892",-99.4388,44.2998,8,1,0
"3893",112.2707,30.9756,67773,3046,49134
"3894",53,32,9000,354,2959
"3895",128,36,7755,60,288
"3896",2.2137,46.2276,2281,48,12
"3897",113.4244,23.3417,1356,8,1282
"3898",113.614,33.882,1273,22,1249
"3899",120.0934,29.1832,1215,1,1195
"3900",111.7088,27.6104,1018,4,995
"3901",117.2264,31.8257,990,6,984
"3902",115.7221,27.614,935,1,932
"3903",118.1498,36.3427,760,6,726
"3904",139.638,35.4437,696,7,325
"3905",119.455,32.9711,631,0,627
"3906",107.874,30.0572,576,6,554
"3907",102.7103,30.6171,539,3,488
"3908",127.7615,47.862,482,13,436
"3909",9.5018,56.2639,442,0,1
"3910",116.4142,40.1824,435,8,326
"3911",121.4491,31.202,344,3,320
"3912",116.1306,39.549,318,6,307
"3913",117.9874,26.0789,296,1,295
"3914",108.7881,23.8298,252,2,238
"3915",108.8701,35.1917,245,1,232
"3916",101.487,24.974,174,2,170
"3917",109.7453,19.1959,168,6,159
"3918",106.8748,26.8154,146,2,133
"3919",117.323,39.3054,136,3,131
"3920",112.2922,37.5777,133,0,131
"3921",101.0583,37.8099,127,2,88
"3922",114.2,22.3,126,3,65
"3923",122.6085,41.2956,125,1,111
"3924",126.1923,43.6661,93,1,91
"3925",15.473,49.8175,91,0,0
"3926",85.2401,41.1129,76,3,73
"3927",113.9448,44.0935,75,1,71
"3928",106.1655,37.2692,75,0,72
"3929",121,23.7,48,1,17
"3930",108,16,38,0,16
"3931",90,60,20,0,3
"3932",95.9956,35.7452,18,0,18
"3933",113.55,22.1667,10,0,10
"3934",28.3699,47.4116,3,0,0
"3935",-63.5887,-16.2902,2,0,0
"3936",-6.9118,61.8926,2,0,0
"3937",-63.0501,18.0708,2,0,0
"3938",-86.2419,15.2,2,0,0
"3939",-2.3644,49.3723,2,0,0
"3940",-66.4619,46.5653,1,0,0
"3941",88.0924,31.6927,1,0,1
"3942",21.7587,-4.0383,1,0,0
"3943",-5.5471,7.54,1,0,0
"3944",-62.8333,17.9,1,0,0
"3945",-77.2975,18.1096,1,0,0
"3946",35.2433,38.9637,1,0,0
"3947",-5.3536,36.1408,1,0,1
"3948",-3.436,55.3781,456,8,18
"3949",-53.1258,3.9339,5,0,0
"3950",5.2913,52.1326,503,5,0
"3951",55.2471,-21.1351,1,0,0
"3952",101,15,70,1,34
"3953",138,36,639,16,118
"3954",103.8333,1.2833,178,0,96
"3955",84.25,28.1667,1,0,1
"3956",112.5,2.5,149,0,26
"3957",-123.1207,49.2827,46,1,4
"3958",151.2093,-33.8688,65,2,4
"3959",144.9631,-37.8136,21,0,7
"3960",153.4,-28.0167,20,0,8
"3961",104.9167,11.55,3,0,1
"3962",81,7,2,0,1
"3963",9,51,2078,3,25
"3964",26,64,59,0,1
"3965",54,24,85,0,17
"3966",122,13,52,2,2
"3967",78,21,73,1,4
"3968",12,43,12462,827,1045
"3969",16,63,599,1,1
"3970",-4,40,2277,55,183
"3971",138.6007,-34.9285,9,0,2
"3972",4,50.8333,314,3,1
"3973",30,26,67,1,27
"3974",35.8623,33.8547,61,3,1
"3975",44,33,71,8,15
"3976",57,21,18,0,9
"3977",65,33,7,0,0
"3978",50.55,26.0275,195,0,35
"3979",47.75,29.5,80,0,5
"3980",1.6596,28.0339,24,1,8
"3981",15.2,45.1,19,0,0
"3982",8.2275,46.8182,652,4,4
"3983",14.5501,47.5162,302,1,4
"3984",35,31,131,0,4
"3985",69.3451,30.3753,20,0,2
"3986",-51.9253,-14.235,52,0,0
"3987",43.3569,42.3154,24,0,0
"3988",21.8243,39.0742,99,1,0
"3989",21.7453,41.6086,7,0,0
"3990",8.4689,60.472,702,0,1
"3991",24.9668,45.9432,49,0,6
"3992",25.0136,58.5953,16,0,0
"3993",12.4578,43.9424,69,3,0
"3994",27.9534,53.7098,12,0,3
"3995",-19.0208,64.9631,103,0,1
"3996",23.8813,55.1694,3,0,0
"3997",-102.5528,23.6345,12,0,4
"3998",174.886,-40.9006,5,0,0
"3999",8.6753,9.082,2,0,0
"4000",115.8605,-31.9505,9,1,0
"4001",-7.6921,53.1424,43,1,0
"4002",6.1296,49.8153,19,0,0
"4003",7.4167,43.7333,2,0,0
"4004",51.1839,25.3548,262,0,0
"4005",-78.1834,-1.8312,17,0,0
"4006",47.5769,40.1431,11,0,3
"4007",45.0382,40.0691,4,0,0
"4008",-70.1627,18.7357,5,0,0
"4009",113.9213,-0.7893,34,1,2
"4010",-8.2245,39.3999,59,0,0
"4011",1.5218,42.5063,1,0,1
"4012",145.9707,-41.4545,3,0,0
"4013",24.6032,56.8796,10,0,1
"4014",-7.0926,31.7917,6,1,0
"4015",45,24,45,0,1
"4016",-14.4524,14.4974,4,0,1
"4017",-63.6167,-38.4161,19,1,0
"4018",-71.543,-35.6751,23,0,0
"4019",36.51,31.24,1,0,0
"4020",31.1656,48.3794,1,0,0
"4021",19.5033,47.1625,13,0,0
"4022",130.8456,-12.4634,1,0,0
"4023",9.55,47.14,1,0,0
"4024",19.1451,51.9194,49,1,0
"4025",9,34,7,0,0
"4026",17.6791,43.9159,11,0,0
"4027",14.9955,46.1512,89,0,0
"4028",22.9375,-30.5595,17,0,0
"4029",90.4336,27.5142,1,0,0
"4030",11.5021,3.848,2,0,0
"4031",-74.2973,4.5709,9,0,0
"4032",-83.7534,9.7489,22,0,0
"4033",-75.0152,-9.19,15,0,0
"4034",21.0059,44.0165,19,0,0
"4035",19.699,48.669,16,0,0
"4036",0.8248,8.6195,1,0,0
"4037",14.3754,35.9375,6,0,0
"4038",-61.0242,14.6415,3,0,0
"4039",25.4858,42.7339,7,1,0
"4040",73.2207,3.2028,8,0,0
"4041",90.3563,23.685,3,0,0
"4042",-58.4438,-23.4425,5,0,0
"4043",-85.3232,51.2538,42,0,4
"4044",-116.5765,53.9333,19,0,0
"4045",-73.5491,52.9399,9,0,0
"4046",20.1683,41.1533,23,1,0
"4047",33.4299,35.1264,6,0,0
"4048",114.7277,4.5353,11,0,0
"4049",-121.4905,47.4009,442,31,1
"4050",-74.9481,42.1657,328,0,0
"4051",-119.6816,36.1162,221,4,6
"4052",-71.5301,42.2302,108,0,1
"4053",139.638,35.4437,46,0,0
"4054",-122.6655,37.6489,21,0,0
"4055",-83.6431,33.0406,31,1,0
"4056",-105.3111,39.0598,45,0,0
"4057",-81.6868,27.7663,35,2,0
"4058",-74.521,40.2989,29,1,0
"4059",-122.0709,44.572,24,0,0
"4060",-97.5635,31.0545,27,0,0
"4061",-88.9861,40.3495,32,0,2
"4062",-77.2098,40.5908,22,0,0
"4063",-93.2105,42.0115,16,0,0
"4064",-76.8021,39.0639,12,0,0
"4065",-79.8064,35.6301,15,0,0
"4066",-80.945,33.8569,12,0,0
"4067",-86.6923,35.7478,18,0,0
"4068",-78.17,37.7693,17,0,0
"4069",-111.4312,33.7298,9,0,1
"4070",-86.2583,39.8494,13,0,0
"4071",-84.6701,37.6681,10,0,0
"4072",-77.0268,38.8974,10,0,0
"4073",-117.0554,38.3135,14,0,0
"4074",-71.5639,43.4525,6,0,0
"4075",-93.9002,45.6945,9,0,0
"4076",-98.2681,41.1254,10,0,0
"4077",-82.7649,40.3888,5,0,0
"4078",-71.5118,41.6809,5,0,0
"4079",-89.6165,44.2685,8,0,1
"4080",-72.7554,41.5978,5,0,0
"4081",-157.4983,21.0943,2,0,0
"4082",-96.9289,35.5653,2,0,0
"4083",-111.8624,40.15,5,0,0
"4084",-1.5616,12.2383,2,0,0
"4085",12.4534,41.9029,1,0,0
"4086",103.8467,46.8625,1,0,0
"4087",-80.7821,8.538,11,1,0
"4088",-96.7265,38.5266,1,0,0
"4089",-91.8678,31.1695,19,0,0
"4090",-92.2884,38.4561,1,0,0
"4091",-72.7107,44.0459,2,0,0
"4092",-92.3731,34.9697,6,0,0
"4093",-75.5071,39.3185,1,0,0
"4094",-84.5361,43.3266,2,0,0
"4095",-89.6787,32.7416,1,0,0
"4096",-110.4544,46.9219,1,0,0
"4097",-106.2485,34.8405,5,0,0
"4098",-99.784,47.5289,1,0,0
"4099",-99.4388,44.2998,8,1,0
"4100",-107.3025,42.756,1,0,0
"4101",112.2707,30.9756,67781,3056,50318
"4102",53,32,10075,429,2959
"4103",128,36,7869,66,333
"4104",2.2137,46.2276,2281,48,12
"4105",113.4244,23.3417,1356,8,1289
"4106",113.614,33.882,1273,22,1249
"4107",120.0934,29.1832,1215,1,1197
"4108",111.7088,27.6104,1018,4,999
"4109",117.2264,31.8257,990,6,984
"4110",115.7221,27.614,935,1,934
"4111",118.1498,36.3427,760,6,734
"4112",139.638,35.4437,696,7,325
"4113",119.455,32.9711,631,0,629
"4114",107.874,30.0572,576,6,564
"4115",102.7103,30.6171,539,3,498
"4116",127.7615,47.862,482,13,441
"4117",9.5018,56.2639,615,0,1
"4118",116.4142,40.1824,435,8,334
"4119",121.4491,31.202,344,3,321
"4120",116.1306,39.549,318,6,308
"4121",117.9874,26.0789,296,1,295
"4122",108.7881,23.8298,252,2,241
"4123",108.8701,35.1917,245,2,232
"4124",101.487,24.974,174,2,170
"4125",109.7453,19.1959,168,6,160
"4126",106.8748,26.8154,146,2,137
"4127",117.323,39.3054,136,3,132
"4128",112.2922,37.5777,133,0,132
"4129",101.0583,37.8099,127,2,88
"4130",114.2,22.3,129,3,67
"4131",122.6085,41.2956,125,1,112
"4132",126.1923,43.6661,93,1,91
"4133",15.473,49.8175,94,0,0
"4134",85.2401,41.1129,76,3,73
"4135",113.9448,44.0935,75,1,71
"4136",106.1655,37.2692,75,0,72
"4137",121,23.7,49,1,20
"4138",108,16,39,0,16
"4139",90,60,28,0,3
"4140",95.9956,35.7452,18,0,18
"4141",113.55,22.1667,10,0,10
"4142",28.3699,47.4116,3,0,0
"4143",-63.5887,-16.2902,2,0,0
"4144",-6.9118,61.8926,2,0,0
"4145",-63.0501,18.0708,2,0,0
"4146",-86.2419,15.2,2,0,0
"4147",-2.3644,49.3723,2,0,0
"4148",-66.4619,46.5653,1,0,0
"4149",88.0924,31.6927,1,0,1
"4150",21.7587,-4.0383,1,0,0
"4151",-5.5471,7.54,1,0,0
"4152",-62.8333,17.9,1,0,0
"4153",-77.2975,18.1096,2,0,0
"4154",35.2433,38.9637,1,0,0
"4155",-5.3536,36.1408,1,0,1
"4156",-80,22,3,0,0
"4157",-58.75,5,1,1,0
"4158",-3.436,55.3781,456,8,18
"4159",-53.1258,3.9339,5,0,0
"4160",5.2913,52.1326,503,5,0
"4161",55.2471,-21.1351,1,0,0
"4162",101,15,75,1,35
"4163",138,36,701,19,118
"4164",103.8333,1.2833,200,0,97
"4165",84.25,28.1667,1,0,1
"4166",112.5,2.5,197,0,26
"4167",-123.1207,49.2827,64,1,4
"4168",151.2093,-33.8688,92,2,4
"4169",144.9631,-37.8136,36,0,8
"4170",153.4,-28.0167,35,0,8
"4171",104.9167,11.55,5,0,1
"4172",81,7,6,0,1
"4173",9,51,3675,7,46
"4174",26,64,155,0,1
"4175",54,24,85,0,17
"4176",122,13,64,5,2
"4177",78,21,82,2,4
"4178",12,43,17660,1266,1439
"4179",16,63,814,1,1
"4180",-4,40,5232,133,193
"4181",138.6007,-34.9285,16,0,3
"4182",4,50.8333,559,3,1
"4183",30,26,80,2,27
"4184",35.8623,33.8547,77,3,1
"4185",44,33,101,9,24
"4186",57,21,19,0,9
"4187",65,33,7,0,0
"4188",50.55,26.0275,189,0,44
"4189",47.75,29.5,80,0,5
"4190",1.6596,28.0339,26,2,8
"4191",15.2,45.1,32,0,1
"4192",8.2275,46.8182,1139,11,4
"4193",14.5501,47.5162,504,1,6
"4194",35,31,161,0,4
"4195",69.3451,30.3753,28,0,2
"4196",-51.9253,-14.235,151,0,0
"4197",43.3569,42.3154,25,0,0
"4198",21.8243,39.0742,190,1,0
"4199",21.7453,41.6086,14,0,1
"4200",8.4689,60.472,996,0,1
"4201",24.9668,45.9432,89,0,7
"4202",25.0136,58.5953,79,0,0
"4203",12.4578,43.9424,80,5,0
"4204",27.9534,53.7098,27,0,3
"4205",-19.0208,64.9631,134,0,1
"4206",23.8813,55.1694,6,0,0
"4207",-102.5528,23.6345,12,0,4
"4208",174.886,-40.9006,5,0,0
"4209",8.6753,9.082,2,0,0
"4210",115.8605,-31.9505,14,1,0
"4211",-7.6921,53.1424,90,1,0
"4212",6.1296,49.8153,34,0,0
"4213",7.4167,43.7333,2,0,0
"4214",51.1839,25.3548,320,0,0
"4215",-78.1834,-1.8312,17,0,0
"4216",47.5769,40.1431,15,1,3
"4217",45.0382,40.0691,8,0,0
"4218",-70.1627,18.7357,5,0,0
"4219",113.9213,-0.7893,69,4,2
"4220",-8.2245,39.3999,112,0,1
"4221",1.5218,42.5063,1,0,0
"4222",145.9707,-41.4545,5,0,0
"4223",24.6032,56.8796,17,0,1
"4224",-7.0926,31.7917,7,1,1
"4225",45,24,86,0,1
"4226",-14.4524,14.4974,10,0,1
"4227",-63.6167,-38.4161,31,2,0
"4228",-71.543,-35.6751,43,0,0
"4229",36.51,31.24,1,0,1
"4230",31.1656,48.3794,3,1,0
"4231",19.5033,47.1625,19,0,0
"4232",130.8456,-12.4634,1,0,0
"4233",9.55,47.14,1,0,0
"4234",19.1451,51.9194,68,2,0
"4235",9,34,16,0,0
"4236",17.6791,43.9159,13,0,0
"4237",14.9955,46.1512,141,0,0
"4238",22.9375,-30.5595,24,0,0
"4239",90.4336,27.5142,1,0,0
"4240",11.5021,3.848,2,0,0
"4241",-74.2973,4.5709,13,0,0
"4242",-83.7534,9.7489,23,0,0
"4243",-75.0152,-9.19,28,0,0
"4244",21.0059,44.0165,35,0,0
"4245",19.699,48.669,32,0,0
"4246",0.8248,8.6195,1,0,0
"4247",14.3754,35.9375,12,0,1
"4248",-61.0242,14.6415,3,0,0
"4249",25.4858,42.7339,23,1,0
"4250",73.2207,3.2028,9,0,0
"4251",90.3563,23.685,3,0,0
"4252",-58.4438,-23.4425,6,0,0
"4253",-85.3232,51.2538,74,0,4
"4254",-116.5765,53.9333,29,0,0
"4255",-73.5491,52.9399,17,0,0
"4256",20.1683,41.1533,33,1,0
"4257",33.4299,35.1264,14,0,0
"4258",114.7277,4.5353,37,0,0
"4259",-121.4905,47.4009,568,37,1
"4260",-74.9481,42.1657,421,0,0
"4261",-119.6816,36.1162,282,4,6
"4262",-71.5301,42.2302,123,0,1
"4263",139.638,35.4437,46,0,0
"4264",-122.6655,37.6489,21,0,0
"4265",-83.6431,33.0406,42,1,0
"4266",-105.3111,39.0598,49,0,0
"4267",-81.6868,27.7663,50,2,0
"4268",-74.521,40.2989,29,1,0
"4269",-122.0709,44.572,30,0,0
"4270",-97.5635,31.0545,43,0,0
"4271",-88.9861,40.3495,46,0,2
"4272",-77.2098,40.5908,41,0,0
"4273",-93.2105,42.0115,17,0,0
"4274",-76.8021,39.0639,18,0,0
"4275",-79.8064,35.6301,17,0,0
"4276",-80.945,33.8569,13,0,0
"4277",-86.6923,35.7478,26,0,0
"4278",-78.17,37.7693,30,0,0
"4279",-111.4312,33.7298,9,0,1
"4280",-86.2583,39.8494,13,0,0
"4281",-84.6701,37.6681,14,0,0
"4282",-77.0268,38.8974,10,0,0
"4283",-117.0554,38.3135,17,0,0
"4284",-71.5639,43.4525,6,0,0
"4285",-93.9002,45.6945,14,0,0
"4286",-98.2681,41.1254,13,0,0
"4287",-82.7649,40.3888,13,0,0
"4288",-71.5118,41.6809,14,0,0
"4289",-89.6165,44.2685,19,0,1
"4290",-72.7554,41.5978,11,0,0
"4291",-157.4983,21.0943,2,0,0
"4292",-96.9289,35.5653,2,0,0
"4293",-111.8624,40.15,9,0,0
"4294",-1.5616,12.2383,2,0,0
"4295",12.4534,41.9029,1,0,0
"4296",103.8467,46.8625,1,0,0
"4297",-80.7821,8.538,27,1,0
"4298",-96.7265,38.5266,5,1,0
"4299",-91.8678,31.1695,36,0,0
"4300",-92.2884,38.4561,2,0,0
"4301",-72.7107,44.0459,2,0,0
"4302",-152.4044,61.3707,1,0,0
"4303",-92.3731,34.9697,6,0,0
"4304",-75.5071,39.3185,4,0,0
"4305",-114.4788,44.2405,1,0,0
"4306",-69.3819,44.6939,1,0,0
"4307",-84.5361,43.3266,16,0,0
"4308",-89.6787,32.7416,1,0,0
"4309",-110.4544,46.9219,1,0,0
"4310",-106.2485,34.8405,10,0,0
"4311",-99.784,47.5289,1,0,0
"4312",-99.4388,44.2998,8,1,0
"4313",-107.3025,42.756,1,0,0
"4314",112.2707,30.9756,67786,3062,51553
"4315",53,32,11364,514,2959
"4316",128,36,7979,66,510
"4317",2.2137,46.2276,3661,79,12
"4318",113.4244,23.3417,1356,8,1296
"4319",113.614,33.882,1273,22,1249
"4320",120.0934,29.1832,1215,1,1197
"4321",111.7088,27.6104,1018,4,1005
"4322",117.2264,31.8257,990,6,984
"4323",115.7221,27.614,935,1,934
"4324",118.1498,36.3427,760,7,739
"4325",139.638,35.4437,696,7,325
"4326",119.455,32.9711,631,0,630
"4327",107.874,30.0572,576,6,566
"4328",102.7103,30.6171,539,3,503
"4329",127.7615,47.862,482,13,446
"4330",9.5018,56.2639,801,0,1
"4331",116.4142,40.1824,436,8,342
"4332",121.4491,31.202,346,3,324
"4333",116.1306,39.549,318,6,310
"4334",117.9874,26.0789,296,1,295
"4335",108.7881,23.8298,252,2,243
"4336",108.8701,35.1917,245,2,232
"4337",101.487,24.974,174,2,170
"4338",109.7453,19.1959,168,6,160
"4339",106.8748,26.8154,146,2,140
"4340",117.323,39.3054,136,3,132
"4341",112.2922,37.5777,133,0,133
"4342",101.0583,37.8099,127,2,88
"4343",114.2,22.3,134,4,77
"4344",122.6085,41.2956,125,1,112
"4345",126.1923,43.6661,93,1,91
"4346",15.473,49.8175,141,0,0
"4347",85.2401,41.1129,76,3,73
"4348",113.9448,44.0935,75,1,71
"4349",106.1655,37.2692,75,0,72
"4350",121,23.7,50,1,20
"4351",108,16,47,0,16
"4352",90,60,45,0,3
"4353",95.9956,35.7452,18,0,18
"4354",113.55,22.1667,10,0,10
"4355",28.3699,47.4116,6,0,0
"4356",-63.5887,-16.2902,3,0,0
"4357",-6.9118,61.8926,3,0,0
"4358",-63.0501,18.0708,2,0,0
"4359",-86.2419,15.2,2,0,0
"4360",-2.3644,49.3723,2,0,0
"4361",-66.4619,46.5653,1,0,0
"4362",88.0924,31.6927,1,0,1
"4363",21.7587,-4.0383,2,0,0
"4364",-5.5471,7.54,1,0,0
"4365",-62.8333,17.9,1,0,0
"4366",-77.2975,18.1096,8,0,0
"4367",35.2433,38.9637,5,0,0
"4368",-5.3536,36.1408,1,0,1
"4369",-80,22,4,0,0
"4370",-58.75,5,1,1,0
"4371",149.0124,-35.4735,1,0,0
"4372",-3.436,55.3781,798,8,18
"4373",66.9237,48.0196,4,0,0
"4374",149.4068,-17.6797,3,0,0
"4375",-98.8139,53.7609,4,0,0
"4376",-106.4509,52.9399,2,0,0
"4377",40.4897,9.145,1,0,0
"4378",30.2176,12.8628,1,1,0
"4379",-9.6966,9.9456,1,0,0
"4380",-122.6655,37.6489,2,0,0
"4381",37.9062,-0.0236,1,0,0
"4382",-61.7964,17.0608,1,0,0
"4383",-86.9023,32.3182,5,0,0
"4384",-53.1258,3.9339,5,0,0
"4385",5.2913,52.1326,804,10,0
"4386",-61.5833,16.25,1,0,0
"4387",-81.2546,19.3133,1,0,0
"4388",55.2471,-21.1351,5,0,0
"4389",-70.0358,12.5186,2,0,0
"4390",101,15,82,1,35
"4391",138,36,773,22,118
"4392",103.8333,1.2833,212,0,105
"4393",84.25,28.1667,1,0,1
"4394",112.5,2.5,238,0,35
"4395",-123.1207,49.2827,64,1,4
"4396",151.2093,-33.8688,112,2,4
"4397",144.9631,-37.8136,49,0,8
"4398",153.4,-28.0167,46,0,8
"4399",104.9167,11.55,7,0,1
"4400",81,7,10,0,1
"4401",9,51,4585,9,46
"4402",26,64,225,0,1
"4403",54,24,85,0,17
"4404",122,13,111,8,2
"4405",78,21,102,2,4
"4406",12,43,21157,1441,1966
"4407",16,63,961,2,1
"4408",-4,40,6391,195,517
"4409",138.6007,-34.9285,19,0,3
"4410",4,50.8333,689,4,1
"4411",30,26,109,2,27
"4412",35.8623,33.8547,93,3,1
"4413",44,33,110,10,26
"4414",57,21,19,0,9
"4415",65,33,11,0,0
"4416",50.55,26.0275,210,0,44
"4417",47.75,29.5,104,0,5
"4418",1.6596,28.0339,37,3,12
"4419",15.2,45.1,38,0,1
"4420",8.2275,46.8182,1359,13,4
"4421",14.5501,47.5162,655,1,6
"4422",35,31,193,0,4
"4423",69.3451,30.3753,31,0,2
"4424",-51.9253,-14.235,151,0,0
"4425",43.3569,42.3154,30,0,0
"4426",21.8243,39.0742,228,3,8
"4427",21.7453,41.6086,14,0,1
"4428",8.4689,60.472,1090,3,1
"4429",24.9668,45.9432,123,0,9
"4430",25.0136,58.5953,115,0,0
"4431",12.4578,43.9424,80,5,4
"4432",27.9534,53.7098,27,0,3
"4433",-19.0208,64.9631,156,0,1
"4434",23.8813,55.1694,8,0,0
"4435",-102.5528,23.6345,26,0,4
"4436",174.886,-40.9006,6,0,0
"4437",8.6753,9.082,2,0,0
"4438",115.8605,-31.9505,17,1,0
"4439",-7.6921,53.1424,129,2,0
"4440",6.1296,49.8153,51,1,0
"4441",7.4167,43.7333,2,0,0
"4442",51.1839,25.3548,337,0,4
"4443",-78.1834,-1.8312,28,2,0
"4444",47.5769,40.1431,15,1,3
"4445",45.0382,40.0691,18,0,0
"4446",-70.1627,18.7357,11,0,0
"4447",113.9213,-0.7893,96,5,8
"4448",-8.2245,39.3999,169,0,2
"4449",1.5218,42.5063,1,0,1
"4450",145.9707,-41.4545,5,0,0
"4451",24.6032,56.8796,26,0,1
"4452",-7.0926,31.7917,17,1,1
"4453",45,24,103,0,1
"4454",-14.4524,14.4974,10,0,1
"4455",-63.6167,-38.4161,34,2,1
"4456",-71.543,-35.6751,61,0,0
"4457",36.51,31.24,1,0,1
"4458",31.1656,48.3794,3,1,0
"4459",19.5033,47.1625,30,0,1
"4460",130.8456,-12.4634,1,0,0
"4461",9.55,47.14,4,0,0
"4462",19.1451,51.9194,103,3,0
"4463",9,34,18,0,0
"4464",17.6791,43.9159,18,0,0
"4465",14.9955,46.1512,181,1,0
"4466",22.9375,-30.5595,38,0,0
"4467",90.4336,27.5142,1,0,0
"4468",11.5021,3.848,2,0,0
"4469",-74.2973,4.5709,22,0,0
"4470",-83.7534,9.7489,26,0,0
"4471",-75.0152,-9.19,38,0,0
"4472",21.0059,44.0165,46,0,0
"4473",19.699,48.669,44,0,0
"4474",0.8248,8.6195,1,0,0
"4475",14.3754,35.9375,18,0,1
"4476",-61.0242,14.6415,9,0,0
"4477",25.4858,42.7339,41,2,0
"4478",73.2207,3.2028,10,0,0
"4479",90.3563,23.685,3,0,0
"4480",-58.4438,-23.4425,6,0,0
"4481",-85.3232,51.2538,79,0,4
"4482",-116.5765,53.9333,29,0,0
"4483",-73.5491,52.9399,17,0,0
"4484",20.1683,41.1533,38,1,0
"4485",33.4299,35.1264,26,0,0
"4486",114.7277,4.5353,40,0,0
"4487",-121.4905,47.4009,572,37,1
"4488",-74.9481,42.1657,525,2,0
"4489",-119.6816,36.1162,340,5,6
"4490",-71.5301,42.2302,138,0,1
"4491",139.638,35.4437,46,0,0
"4492",-122.6655,37.6489,21,0,0
"4493",-83.6431,33.0406,66,1,0
"4494",-105.3111,39.0598,101,1,0
"4495",-81.6868,27.7663,76,3,0
"4496",-74.521,40.2989,69,1,0
"4497",-122.0709,44.572,32,0,0
"4498",-97.5635,31.0545,57,0,0
"4499",-88.9861,40.3495,64,0,2
"4500",-77.2098,40.5908,47,0,0
"4501",-93.2105,42.0115,17,0,0
"4502",-76.8021,39.0639,26,0,0
