"","lng","lat"
"5490",14.9955,46.1512
"5491",22.9375,-30.5595
"5492",90.4336,27.5142
"5493",11.5021,3.848
"5494",-74.2973,4.5709
"5495",-83.7534,9.7489
"5496",-75.0152,-9.19
"5497",21.0059,44.0165
"5498",19.699,48.669
"5499",0.8248,8.6195
"5500",14.3754,35.9375
"5501",-61.0242,14.6415
"5502",25.4858,42.7339
"5503",73.2207,3.2028
"5504",90.3563,23.685
"5505",-58.4438,-23.4425
"5506",-85.3232,51.2538
"5507",-116.5765,53.9333
"5508",-73.5491,52.9399
"5509",20.1683,41.1533
"5510",33.4299,35.1264
"5511",114.7277,4.5353
"5512",-121.4905,47.4009
"5513",-74.9481,42.1657
"5514",-119.6816,36.1162
"5515",-71.5301,42.2302
"5516",139.638,35.4437
"5517",-122.6655,37.6489
"5518",-83.6431,33.0406
"5519",-105.3111,39.0598
"5520",-81.6868,27.7663
"5521",-74.521,40.2989
"5522",-122.0709,44.572
"5523",-97.5635,31.0545
"5524",-88.9861,40.3495
"5525",-77.2098,40.5908
"5526",-93.2105,42.0115
"5527",-76.8021,39.0639
"5528",-79.8064,35.6301
"5529",-80.945,33.8569
"5530",-86.6923,35.7478
"5531",-78.17,37.7693
"5532",-111.4312,33.7298
"5533",-86.2583,39.8494
"5534",-84.6701,37.6681
"5535",-77.0268,38.8974
"5536",-117.0554,38.3135
"5537",-71.5639,43.4525
"5538",-93.9002,45.6945
"5539",-98.2681,41.1254
"5540",-82.7649,40.3888
"5541",-71.5118,41.6809
"5542",-89.6165,44.2685
"5543",-72.7554,41.5978
"5544",-157.4983,21.0943
"5545",-96.9289,35.5653
"5546",-111.8624,40.15
"5547",-1.5616,12.2383
"5548",12.4534,41.9029
"5549",103.8467,46.8625
"5550",-80.7821,8.538
"5551",-96.7265,38.5266
"5552",-91.8678,31.1695
"5553",-92.2884,38.4561
"5554",-72.7107,44.0459
"5555",-152.4044,61.3707
"5556",-92.3731,34.9697
"5557",-75.5071,39.3185
"5558",-114.4788,44.2405
"5559",-69.3819,44.6939
"5560",-84.5361,43.3266
"5561",-89.6787,32.7416
"5562",-110.4544,46.9219
"5563",-106.2485,34.8405
"5564",-99.784,47.5289
"5565",-99.4388,44.2998
"5566",-80.9545,38.4912
"5567",-107.3025,42.756
"5568",112.2707,30.9756
"5569",53,32
"5570",128,36
"5571",2.2137,46.2276
"5572",113.4244,23.3417
"5573",113.614,33.882
"5574",120.0934,29.1832
"5575",111.7088,27.6104
"5576",117.2264,31.8257
"5577",115.7221,27.614
"5578",118.1498,36.3427
"5579",139.638,35.4437
"5580",119.455,32.9711
"5581",107.874,30.0572
"5582",102.7103,30.6171
"5583",127.7615,47.862
"5584",9.5018,56.2639
"5585",116.4142,40.1824
"5586",121.4491,31.202
"5587",116.1306,39.549
"5588",117.9874,26.0789
"5589",108.7881,23.8298
"5590",108.8701,35.1917
"5591",101.487,24.974
"5592",109.7453,19.1959
"5593",106.8748,26.8154
"5594",117.323,39.3054
"5595",112.2922,37.5777
"5596",101.0583,37.8099
"5597",114.2,22.3
"5598",122.6085,41.2956
"5599",126.1923,43.6661
"5600",15.473,49.8175
"5601",85.2401,41.1129
"5602",113.9448,44.0935
"5603",106.1655,37.2692
"5604",121,23.7
"5605",108,16
"5606",90,60
"5607",95.9956,35.7452
"5608",113.55,22.1667
"5609",28.3699,47.4116
"5610",-63.5887,-16.2902
"5611",-6.9118,61.8926
"5612",-63.0501,18.0708
"5613",-86.2419,15.2
"5614",-2.3644,49.3723
"5615",-66.4619,46.5653
"5616",88.0924,31.6927
"5617",21.7587,-4.0383
"5618",-5.5471,7.54
"5619",-62.8333,17.9
"5620",-77.2975,18.1096
"5621",35.2433,38.9637
"5622",-5.3536,36.1408
"5623",-80,22
"5624",-58.75,5
"5625",149.0124,-35.4735
"5626",-3.436,55.3781
"5627",66.9237,48.0196
"5628",149.4068,-17.6797
"5629",-98.8139,53.7609
"5630",-106.4509,52.9399
"5631",40.4897,9.145
"5632",30.2176,12.8628
"5633",-9.6966,9.9456
"5634",-122.6655,37.6489
"5635",37.9062,-0.0236
"5636",-61.7964,17.0608
"5637",-86.9023,32.3182
"5638",-55.7658,-32.5228
"5639",-1.0232,7.9465
"5640",-66.5901,18.2208
"5641",18.4904,-22.9576
"5642",55.492,-4.6796
"5643",-61.2225,10.6918
"5644",-66.5897,6.4238
"5645",31.4659,-26.5225
"5646",11.6094,-0.8037
"5647",-90.2308,15.7835
"5648",10.9408,21.0079
"5649",29.8739,-1.9403
"5650",-60.9789,13.9094
"5651",-61.2872,12.9843
"5652",-56.0278,3.9193
"5653",-53.1258,3.9339
"5654",144.7937,13.4443
"5655",20.903,42.6026
"5656",-57.6604,53.1355
"5657",-63.4168,46.5107
"5658",20.9394,6.6111
"5659",21.7587,-4.0383
"5660",10,1.5
"5661",45.1662,-12.8275
"5662",64.5853,41.3775
"5663",5.2913,52.1326
"5664",-63.7443,44.682
"5665",-61.5833,16.25
"5666",2.3158,9.3077
"5667",-9.4295,6.4281
"5668",-68.99,12.1696
"5669",46.1996,5.1521
"5670",34.8888,-6.369
"5671",-64.8963,18.3358
"5672",-81.2546,19.3133
"5673",55.2471,-21.1351
"5674",-59.5432,13.1939
"5675",19.3,42.5
"5676",74.7661,41.2044
"5677",57.5,-20.2
"5678",-70.0358,12.5186
"5679",28.2833,-15.4167
"5680",42.5903,11.8251
"5681",-15.3101,13.4432
"5682",-62.1874,16.7425
"5683",-77.3963,25.0343
"5684",-42.6043,71.7069
"5685",101,15
"5686",138,36
"5687",103.8333,1.2833
"5688",84.25,28.1667
"5689",112.5,2.5
"5690",-123.1207,49.2827
"5691",151.2093,-33.8688
"5692",144.9631,-37.8136
"5693",153.4,-28.0167
"5694",104.9167,11.55
"5695",81,7
"5696",9,51
"5697",26,64
"5698",54,24
"5699",122,13
"5700",78,21
"5701",12,43
"5702",16,63
"5703",-4,40
"5704",138.6007,-34.9285
"5705",4,50.8333
"5706",30,26
"5707",35.8623,33.8547
"5708",44,33
"5709",57,21
"5710",65,33
"5711",50.55,26.0275
"5712",47.75,29.5
"5713",1.6596,28.0339
"5714",15.2,45.1
"5715",8.2275,46.8182
"5716",14.5501,47.5162
"5717",35,31
"5718",69.3451,30.3753
"5719",-51.9253,-14.235
"5720",43.3569,42.3154
"5721",21.8243,39.0742
"5722",21.7453,41.6086
"5723",8.4689,60.472
"5724",24.9668,45.9432
"5725",25.0136,58.5953
"5726",12.4578,43.9424
"5727",27.9534,53.7098
"5728",-19.0208,64.9631
"5729",23.8813,55.1694
"5730",-102.5528,23.6345
"5731",174.886,-40.9006
"5732",8.6753,9.082
"5733",115.8605,-31.9505
"5734",-7.6921,53.1424
"5735",6.1296,49.8153
"5736",7.4167,43.7333
"5737",51.1839,25.3548
"5738",-78.1834,-1.8312
"5739",47.5769,40.1431
"5740",45.0382,40.0691
"5741",-70.1627,18.7357
"5742",113.9213,-0.7893
"5743",-8.2245,39.3999
"5744",1.5218,42.5063
"5745",145.9707,-41.4545
"5746",24.6032,56.8796
"5747",-7.0926,31.7917
"5748",45,24
"5749",-14.4524,14.4974
"5750",-63.6167,-38.4161
"5751",-71.543,-35.6751
"5752",36.51,31.24
"5753",31.1656,48.3794
"5754",19.5033,47.1625
"5755",130.8456,-12.4634
"5756",9.55,47.14
"5757",19.1451,51.9194
"5758",9,34
"5759",17.6791,43.9159
"5760",14.9955,46.1512
"5761",22.9375,-30.5595
"5762",90.4336,27.5142
"5763",11.5021,3.848
"5764",-74.2973,4.5709
"5765",-83.7534,9.7489
"5766",-75.0152,-9.19
"5767",21.0059,44.0165
"5768",19.699,48.669
"5769",0.8248,8.6195
"5770",14.3754,35.9375
"5771",-61.0242,14.6415
"5772",25.4858,42.7339
"5773",73.2207,3.2028
"5774",90.3563,23.685
"5775",-58.4438,-23.4425
"5776",-85.3232,51.2538
"5777",-116.5765,53.9333
"5778",-73.5491,52.9399
"5779",20.1683,41.1533
"5780",33.4299,35.1264
"5781",114.7277,4.5353
"5782",-121.4905,47.4009
"5783",-74.9481,42.1657
"5784",-119.6816,36.1162
"5785",-71.5301,42.2302
"5786",139.638,35.4437
"5787",-122.6655,37.6489
"5788",-83.6431,33.0406
"5789",-105.3111,39.0598
"5790",-81.6868,27.7663
"5791",-74.521,40.2989
"5792",-122.0709,44.572
"5793",-97.5635,31.0545
"5794",-88.9861,40.3495
"5795",-77.2098,40.5908
"5796",-93.2105,42.0115
"5797",-76.8021,39.0639
"5798",-79.8064,35.6301
"5799",-80.945,33.8569
"5800",-86.6923,35.7478
"5801",-78.17,37.7693
"5802",-111.4312,33.7298
"5803",-86.2583,39.8494
"5804",-84.6701,37.6681
"5805",-77.0268,38.8974
"5806",-117.0554,38.3135
"5807",-71.5639,43.4525
"5808",-93.9002,45.6945
"5809",-98.2681,41.1254
"5810",-82.7649,40.3888
"5811",-71.5118,41.6809
"5812",-89.6165,44.2685
"5813",-72.7554,41.5978
"5814",-157.4983,21.0943
"5815",-96.9289,35.5653
"5816",-111.8624,40.15
"5817",-1.5616,12.2383
"5818",12.4534,41.9029
"5819",103.8467,46.8625
"5820",-80.7821,8.538
"5821",-96.7265,38.5266
"5822",-91.8678,31.1695
"5823",-92.2884,38.4561
"5824",-72.7107,44.0459
"5825",-152.4044,61.3707
"5826",-92.3731,34.9697
"5827",-75.5071,39.3185
"5828",-114.4788,44.2405
"5829",-69.3819,44.6939
"5830",-84.5361,43.3266
"5831",-89.6787,32.7416
"5832",-110.4544,46.9219
"5833",-106.2485,34.8405
"5834",-99.784,47.5289
"5835",-99.4388,44.2998
"5836",-80.9545,38.4912
"5837",-107.3025,42.756
"5838",112.2707,30.9756
"5839",53,32
"5840",128,36
"5841",2.2137,46.2276
"5842",113.4244,23.3417
"5843",113.614,33.882
"5844",120.0934,29.1832
"5845",111.7088,27.6104
"5846",117.2264,31.8257
"5847",115.7221,27.614
"5848",118.1498,36.3427
"5849",139.638,35.4437
"5850",119.455,32.9711
"5851",107.874,30.0572
"5852",102.7103,30.6171
"5853",127.7615,47.862
"5854",9.5018,56.2639
"5855",116.4142,40.1824
"5856",121.4491,31.202
"5857",116.1306,39.549
"5858",117.9874,26.0789
"5859",108.7881,23.8298
"5860",108.8701,35.1917
"5861",101.487,24.974
"5862",109.7453,19.1959
"5863",106.8748,26.8154
"5864",117.323,39.3054
"5865",112.2922,37.5777
"5866",101.0583,37.8099
"5867",114.2,22.3
"5868",122.6085,41.2956
"5869",126.1923,43.6661
"5870",15.473,49.8175
"5871",85.2401,41.1129
"5872",113.9448,44.0935
"5873",106.1655,37.2692
"5874",121,23.7
"5875",108,16
"5876",90,60
"5877",95.9956,35.7452
"5878",113.55,22.1667
"5879",28.3699,47.4116
"5880",-63.5887,-16.2902
"5881",-6.9118,61.8926
"5882",-63.0501,18.0708
"5883",-86.2419,15.2
"5884",-2.3644,49.3723
"5885",-66.4619,46.5653
"5886",88.0924,31.6927
"5887",21.7587,-4.0383
"5888",-5.5471,7.54
"5889",-62.8333,17.9
"5890",-77.2975,18.1096
"5891",35.2433,38.9637
"5892",-5.3536,36.1408
"5893",-80,22
"5894",-58.75,5
"5895",149.0124,-35.4735
"5896",-3.436,55.3781
"5897",66.9237,48.0196
"5898",149.4068,-17.6797
"5899",-98.8139,53.7609
"5900",-106.4509,52.9399
"5901",40.4897,9.145
"5902",30.2176,12.8628
"5903",-9.6966,9.9456
"5904",-122.6655,37.6489
"5905",37.9062,-0.0236
"5906",-61.7964,17.0608
"5907",-86.9023,32.3182
"5908",-55.7658,-32.5228
"5909",-1.0232,7.9465
"5910",-66.5901,18.2208
"5911",18.4904,-22.9576
"5912",55.492,-4.6796
"5913",-61.2225,10.6918
"5914",-66.5897,6.4238
"5915",31.4659,-26.5225
"5916",11.6094,-0.8037
"5917",-90.2308,15.7835
"5918",10.9408,21.0079
"5919",29.8739,-1.9403
"5920",-60.9789,13.9094
"5921",-61.2872,12.9843
"5922",-56.0278,3.9193
"5923",-53.1258,3.9339
"5924",144.7937,13.4443
"5925",20.903,42.6026
"5926",-57.6604,53.1355
"5927",-63.4168,46.5107
"5928",20.9394,6.6111
"5929",21.7587,-4.0383
"5930",10,1.5
"5931",45.1662,-12.8275
"5932",64.5853,41.3775
"5933",5.2913,52.1326
"5934",-63.7443,44.682
"5935",-61.5833,16.25
"5936",2.3158,9.3077
"5937",-9.4295,6.4281
"5938",-68.99,12.1696
"5939",46.1996,5.1521
"5940",34.8888,-6.369
"5941",-64.8963,18.3358
"5942",-81.2546,19.3133
"5943",55.2471,-21.1351
"5944",-59.5432,13.1939
"5945",19.3,42.5
"5946",74.7661,41.2044
"5947",57.5,-20.2
"5948",-70.0358,12.5186
"5949",28.2833,-15.4167
"5950",42.5903,11.8251
"5951",-15.3101,13.4432
"5952",-62.1874,16.7425
"5953",-77.3963,25.0343
"5954",-42.6043,71.7069
"5955",165.618,-20.9043
"5956",-64.7505,32.3078
"5957",18.7322,15.4542
"5958",-88.8965,13.7942
"5959",178.065,-17.7134
"5960",-85.2072,12.8654
